row_id,raceId,driverId,constructorId,circuitId,year,round,race_name,circuit_name,constructor_name,date,stop_number,pit_lap,stop_duration_ms,pit_lap_time_ms,grid,current_position,positionOrder,driver_points_before,constructor_points_before,lap_time_delta,recent_pace_delta,laps_since_last_pit,race_total_laps,laps_remaining,race_progress,approx_gap_ahead,approx_gap_behind,pressure_index,position_change_from_grid,safety_car_likely,strategy
6216,1084,852,213,70,2022,11,Austrian Grand Prix,Red Bull Ring,AlphaTauri,2022-07-10,2,46,21519,75742,16,15,16,11.0,27.0,5120.0,1009.6666666666715,20.0,71,25,0.647887323943662,1.233,0.038,1.411219170836472,1,0,Standard
6237,1085,847,131,34,2022,12,French Grand Prix,Circuit Paul Ricard,Mercedes,2022-07-24,1,18,38277,127168,6,4,3,128.0,237.0,28331.0,703.3333333333285,18.0,53,35,0.33962264150943394,1.124,10.5,0.5577663145828216,2,1,Emergency
6250,1086,20,117,11,2022,13,Hungarian Grand Prix,Hungaroring,Aston Martin,2022-07-31,2,46,25030,87588,18,12,10,15.0,19.0,2914.0,713.6666666666715,31.0,70,24,0.6571428571428571,0.247,4.809,0.9740712880477616,6,0,Standard
6274,1086,847,131,11,2022,13,Hungarian Grand Prix,Hungaroring,Mercedes,2022-07-31,2,39,21743,86637,1,3,3,143.0,270.0,3365.0,837.0,23.0,70,31,0.5571428571428572,0.72,4.696,0.7569571465900183,-2,0,Standard
6289,1087,4,214,13,2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,Alpine F1 Team,2022-08-28,2,25,23954,119470,3,8,5,41.0,99.0,5516.0,1120.0,14.0,44,19,0.5681818181818182,0.202,7.968,0.943454337923265,-5,0,Standard
6294,1087,817,1,13,2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,McLaren,2022-08-28,1,12,23085,120518,7,8,15,19.0,95.0,6118.0,1744.3333333333285,12.0,44,32,0.2727272727272727,1.443,0.061,1.3518398563592993,-1,0,Standard
6322,1087,854,210,13,2022,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,Haas F1 Team,2022-08-28,1,14,24158,123227,19,16,17,12.0,34.0,7720.0,1844.6666666666715,14.0,44,30,0.3181818181818182,2.574,1.05,0.7676034230963462,3,0,Standard
6333,1088,20,117,39,2022,15,Dutch Grand Prix,Circuit Park Zandvoort,Aston Martin,2022-09-04,2,35,19156,80736,19,14,14,20.0,24.0,3561.0,490.6666666666715,26.0,72,37,0.4861111111111111,8.421,4.82,0.27796715023211654,5,0,Standard
6340,1088,817,1,39,2022,15,Dutch Grand Prix,Circuit Park Zandvoort,McLaren,2022-09-04,1,11,19546,82628,17,17,17,19.0,95.0,4554.0,437.0,11.0,72,61,0.1527777777777778,2.518,2.713,0.5535764129136493,0,0,Standard
6344,1088,817,1,39,2022,15,Dutch Grand Prix,Circuit Park Zandvoort,McLaren,2022-09-04,5,56,14493,128784,17,17,17,19.0,95.0,53207.0,10043.333333333328,1.0,72,16,0.7777777777777778,19.843,98.38,0.05804012512756367,0,1,Standard
6346,1088,822,51,39,2022,15,Dutch Grand Prix,Circuit Park Zandvoort,Alfa Romeo,2022-09-04,2,34,21049,80292,16,14,19,46.0,51.0,3234.0,740.3333333333285,18.0,72,38,0.4722222222222222,0.081,4.782,1.0980199163501774,2,0,Undercut
6368,1088,842,213,39,2022,15,Dutch Grand Prix,Circuit Park Zandvoort,AlphaTauri,2022-09-04,4,57,13973,103309,11,11,11,18.0,29.0,27199.0,12960.666666666672,1.0,72,15,0.7916666666666666,8.608,80.922,0.11628666662289452,0,1,Standard
6372,1088,844,6,39,2022,15,Dutch Grand Prix,Circuit Park Zandvoort,Ferrari,2022-09-04,4,57,14008,128137,2,4,3,186.0,357.0,53313.0,7464.6666666666715,1.0,72,15,0.7916666666666666,9.901,4.679,0.26782204255853787,-2,1,Standard
6379,1088,848,3,39,2022,15,Dutch Grand Prix,Circuit Park Zandvoort,Williams,2022-09-04,1,21,19325,81291,15,9,12,4.0,4.0,3313.0,520.3333333333285,21.0,72,51,0.2916666666666667,0.944,0.467,1.196066550531445,6,0,Undercut
6389,1088,852,213,39,2022,15,Dutch Grand Prix,Circuit Park Zandvoort,AlphaTauri,2022-09-04,3,43,52684,208313,9,20,20,11.0,29.0,131175.0,1177.3333333333285,1.0,72,29,0.5972222222222222,65.63,,,-11,0,Standard
6434,1091,830,9,15,2022,17,Singapore Grand Prix,Marina Bay Street Circuit,Red Bull,2022-10-02,2,40,29775,133541,8,13,7,335.0,545.0,15164.0,39279.0,5.0,59,19,0.6779661016949152,0.114,0.297,1.6686760913529217,-5,0,Undercut
6463,1092,830,9,22,2022,18,Japanese Grand Prix,Suzuka Circuit,Red Bull,2022-10-09,2,7,24308,112865,1,1,1,341.0,576.0,2104.0,42524.0,5.0,28,21,0.25,,1.267,,0,0,Standard
6469,1092,842,213,22,2022,18,Japanese Grand Prix,Suzuka Circuit,AlphaTauri,2022-10-09,1,1,41319,169982,17,18,18,23.0,34.0,0.0,0.0,1.0,28,27,0.03571428571428571,2.636,,,-1,0,Standard
6491,1093,4,214,69,2022,19,United States Grand Prix,Circuit of the Americas,Alpine F1 Team,2022-10-23,1,18,23870,123212,14,7,7,65.0,143.0,19249.0,388.3333333333285,18.0,56,38,0.32142857142857145,4.134,5.848,0.3408079360976302,7,1,Standard
6542,1094,848,3,32,2022,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Williams,2022-10-30,1,38,23182,89558,17,16,12,4.0,8.0,5008.0,194.33333333332848,38.0,71,33,0.5352112676056338,2.93,10.779,0.33934977653550424,1,0,Overcut
6558,1095,822,51,18,2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Alfa Romeo,2022-11-13,2,45,24616,80762,14,5,9,47.0,53.0,5002.0,1310.3333333333285,21.0,71,26,0.6338028169014085,21.371,1.724,0.4118079239229044,9,0,Standard
6563,1095,832,6,18,2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Ferrari,2022-11-13,2,36,23483,80025,7,4,3,212.0,487.0,4536.0,919.3333333333285,19.0,71,35,0.5070422535211268,2.266,18.412,0.35769946279780473,3,0,Standard
6568,1095,840,117,18,2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Aston Martin,2022-11-13,2,48,23764,81208,15,10,10,13.0,49.0,4907.0,1086.3333333333285,19.0,71,23,0.676056338028169,1.516,0.531,1.0506241439503052,5,0,Standard
6584,1095,849,3,18,2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Williams,2022-11-13,3,52,23640,104357,18,17,16,2.0,8.0,27138.0,615.3333333333285,20.0,71,19,0.7323943661971831,32.369,,,1,0,Standard
6590,1095,855,51,18,2022,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Alfa Romeo,2022-11-13,1,16,24332,81510,13,12,12,6.0,53.0,4575.0,1064.6666666666715,16.0,71,55,0.22535211267605634,2.93,1.152,0.7191369410785399,1,0,Standard
6593,1096,4,214,24,2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,Alpine F1 Team,2022-11-20,1,19,21740,94941,10,7,20,81.0,167.0,3402.0,1383.6666666666715,19.0,58,39,0.3275862068965517,0.771,5.7,0.7139064699090656,3,0,Standard
6614,1096,848,3,24,2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,Williams,2022-11-20,2,35,21798,94033,19,12,13,4.0,8.0,3051.0,536.3333333333285,23.0,58,23,0.603448275862069,1.631,0.087,1.3000468198679882,7,0,Standard
6620,1096,854,210,24,2022,22,Abu Dhabi Grand Prix,Yas Marina Circuit,Haas F1 Team,2022-11-20,2,34,23530,93827,12,15,16,12.0,37.0,2684.0,736.0,20.0,58,24,0.5862068965517241,1.392,1.722,0.7854371293977722,-3,0,Standard
6625,1098,4,117,3,2023,1,Bahrain Grand Prix,Bahrain International Circuit,Aston Martin,2023-03-05,1,14,25800,102212,5,4,3,0.0,0.0,3112.0,1707.3333333333285,14.0,57,43,0.24561403508771928,0.266,2.26,1.0966378817395013,1,0,Undercut
6627,1098,807,210,3,2023,1,Bahrain Grand Prix,Bahrain International Circuit,Haas F1 Team,2023-03-05,1,11,26075,106790,10,16,15,0.0,0.0,6306.0,1221.3333333333285,11.0,57,46,0.19298245614035087,0.683,0.78,1.1559748175742888,-6,0,Undercut
6629,1098,807,210,3,2023,1,Bahrain Grand Prix,Bahrain International Circuit,Haas F1 Team,2023-03-05,3,40,27080,118689,10,16,15,0.0,0.0,21708.0,1180.0,14.0,57,17,0.7017543859649122,5.91,47.01,0.16554679424902735,-6,0,Standard
6640,1098,832,6,3,2023,1,Bahrain Grand Prix,Bahrain International Circuit,Ferrari,2023-03-05,2,31,24227,101274,4,4,4,0.0,0.0,3289.0,556.6666666666715,18.0,57,26,0.543859649122807,15.334,1.96,0.39905982877698315,0,0,Standard
6642,1098,839,214,3,2023,1,Bahrain Grand Prix,Bahrain International Circuit,Alpine F1 Team,2023-03-05,2,15,41462,101863,9,13,18,0.0,0.0,3214.0,8956.666666666672,3.0,57,42,0.2631578947368421,1.398,1.238,0.8638417030575822,-4,0,Undercut
6646,1098,842,214,3,2023,1,Bahrain Grand Prix,Bahrain International Circuit,Alpine F1 Team,2023-03-05,1,9,25885,104201,20,19,9,0.0,0.0,3763.0,701.0,9.0,57,48,0.15789473684210525,1.801,0.094,1.2710921341098471,1,0,Undercut
6650,1098,844,6,3,2023,1,Bahrain Grand Prix,Bahrain International Circuit,Ferrari,2023-03-05,2,33,24644,101323,3,3,19,0.0,0.0,3692.0,1063.6666666666715,20.0,57,24,0.5789473684210527,11.677,12.663,0.15207338463410225,0,0,Standard
6651,1098,846,1,3,2023,1,Bahrain Grand Prix,Bahrain International Circuit,McLaren,2023-03-05,1,10,32766,103521,11,13,17,0.0,0.0,3744.0,1011.6666666666715,10.0,57,47,0.17543859649122806,1.397,2.189,0.7307660759706296,-2,0,Undercut
6675,1099,807,210,77,2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Haas F1 Team,2023-03-19,1,11,21567,99066,10,13,12,0.0,0.0,2971.0,258.6666666666715,11.0,50,39,0.22,0.622,2.042,0.9452539093058869,-3,0,Undercut
6679,1099,822,51,77,2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Alfa Romeo,2023-03-19,3,35,21808,98834,14,18,18,4.0,4.0,2988.0,249.66666666667152,18.0,50,15,0.7,10.879,,,-4,0,Standard
6691,1099,852,213,77,2023,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,AlphaTauri,2023-03-19,1,17,21414,102410,16,6,11,0.0,0.0,6794.0,114.66666666667152,17.0,50,33,0.34,16.732,1.092,0.5344066899608748,10,0,Standard
6701,1100,4,117,1,2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Aston Martin,2023-04-02,2,55,874306,1013873,4,3,3,30.0,38.0,933397.0,4876.6666666666715,47.0,58,3,0.9482758620689655,180.0,3.193,0.2440175878503109,1,1,Emergency
6719,1100,830,9,1,2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Red Bull,2023-04-02,1,8,925112,1080581,1,2,1,44.0,87.0,997738.0,4162.6666666666715,8.0,58,50,0.13793103448275862,180.0,4.489,0.18770740879045889,-1,1,Emergency
6722,1100,832,6,1,2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Ferrari,2023-04-02,1,7,18319,108202,5,8,12,20.0,26.0,25393.0,496.0,7.0,58,51,0.1206896551724138,3.219,1.289,0.6738949877351734,-3,1,Standard
6742,1100,852,213,1,2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,AlphaTauri,2023-04-02,4,57,1871209,2002289,12,11,10,0.0,0.0,1920500.0,343069.3333333333,2.0,58,1,0.9827586206896551,0.77,2.617,0.8414439659548678,1,1,Emergency
6758,1100,858,3,1,2023,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Williams,2023-04-02,3,8,938017,1106846,18,17,16,0.0,1.0,1022527.0,6397.3333333333285,6.0,58,50,0.13793103448275862,2.159,6.811,0.44458045283092584,1,1,Emergency
6780,1101,848,3,73,2023,4,Azerbaijan Grand Prix,Baku City Circuit,Williams,2023-04-30,1,7,21103,112993,12,14,12,1.0,1.0,4463.0,211.0,7.0,51,44,0.13725490196078433,0.978,0.671,1.1040052183836686,-2,0,Undercut
6786,1102,4,117,79,2023,5,Miami Grand Prix,Miami International Autodrome,Aston Martin,2023-05-07,1,24,22631,97282,2,2,3,60.0,87.0,5016.0,136.0,24.0,57,33,0.42105263157894735,9.415,7.677,0.21126256771326585,0,0,Standard
6795,1102,842,214,79,2023,5,Miami Grand Prix,Miami International Autodrome,Alpine F1 Team,2023-05-07,1,15,22417,98406,5,8,8,4.0,8.0,5261.0,298.6666666666715,15.0,57,42,0.2631578947368421,0.845,3.04,0.7895301725294481,-3,0,Standard
6832,1104,848,3,6,2023,6,Monaco Grand Prix,Circuit de Monaco,Williams,2023-05-28,1,18,24290,98414,13,20,14,1.0,1.0,19618.0,1857.0,18.0,78,60,0.23076923076923078,8.901,,,-7,0,Standard
6841,1104,858,3,6,2023,6,Monaco Grand Prix,Circuit de Monaco,Williams,2023-05-28,3,52,25946,117918,16,20,18,0.0,1.0,40616.0,8575.666666666672,29.0,78,26,0.6666666666666666,40.825,,,-4,0,Standard
6855,1105,825,210,4,2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Haas F1 Team,2023-06-04,3,42,22291,86156,17,17,18,2.0,8.0,7147.0,1879.0,18.0,66,24,0.6363636363636364,3.095,10.532,0.3309154713941394,0,0,Standard
6866,1105,844,6,4,2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Ferrari,2023-06-04,1,16,21778,86277,19,9,11,42.0,90.0,5450.0,864.3333333333285,16.0,66,50,0.24242424242424243,4.925,2.284,0.47328307045539814,10,0,Standard
6875,1105,852,213,4,2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,AlphaTauri,2023-06-04,1,10,22176,84958,15,10,12,2.0,2.0,3928.0,271.3333333333285,10.0,66,56,0.15151515151515152,1.189,0.659,1.0596023572297346,5,0,Undercut
6878,1105,855,51,4,2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Alfa Romeo,2023-06-04,2,36,22889,84350,13,9,9,2.0,6.0,4402.0,585.0,27.0,66,30,0.5454545454545454,0.503,2.184,0.9794063464361059,4,0,Standard
6882,1105,857,1,4,2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,McLaren,2023-06-04,2,39,22862,84112,9,7,13,5.0,17.0,4327.0,886.6666666666715,22.0,66,27,0.5909090909090909,11.388,0.471,0.7605329338912001,2,0,Standard
6884,1105,858,3,4,2023,7,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Williams,2023-06-04,2,36,23827,84804,20,20,20,0.0,1.0,4346.0,1095.6666666666715,19.0,66,30,0.5454545454545454,1.742,,,0,0,Standard
6885,1106,1,131,7,2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Mercedes,2023-06-18,1,12,24339,99747,3,2,3,87.0,152.0,22189.0,77.0,12.0,70,58,0.17142857142857143,10.563,0.472,0.7658305727789915,1,1,Standard
6889,1106,807,210,7,2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Haas F1 Team,2023-06-18,1,11,24880,95932,5,15,15,6.0,8.0,17461.0,5253.6666666666715,11.0,70,59,0.15714285714285714,9.357,0.965,0.6054589083215222,-10,0,Standard
6891,1106,815,9,7,2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Red Bull,2023-06-18,1,37,23281,93650,12,6,6,117.0,287.0,16244.0,653.6666666666715,37.0,70,33,0.5285714285714286,22.493,0.754,0.6126912982789555,6,0,Standard
6917,1106,857,1,7,2023,8,Canadian Grand Prix,Circuit Gilles Villeneuve,McLaren,2023-06-18,2,37,23436,94059,8,13,11,5.0,17.0,16018.0,449.6666666666715,25.0,70,33,0.5285714285714286,0.535,3.582,0.8697111057714865,-5,0,Standard
6924,1107,807,210,70,2023,9,Austrian Grand Prix,Red Bull Ring,Haas F1 Team,2023-07-02,1,2,16778,115606,8,7,20,6.0,8.0,25912.0,0.0,2.0,71,69,0.028169014084507043,1.359,1.47,0.8287667353730137,1,0,Undercut
6925,1107,807,210,70,2023,9,Austrian Grand Prix,Red Bull Ring,Haas F1 Team,2023-07-02,2,11,21891,75584,8,13,20,6.0,8.0,4518.0,505.6666666666715,9.0,71,60,0.15492957746478872,0.696,0.239,1.3967251435271903,-5,0,Undercut
7009,1109,807,210,11,2023,11,Hungarian Grand Prix,Hungaroring,Haas F1 Team,2023-07-23,1,16,22922,88445,10,9,14,9.0,11.0,2833.0,421.6666666666715,16.0,70,54,0.22857142857142856,1.878,2.994,0.5978390796758029,1,0,Standard
7011,1109,815,9,11,2023,11,Hungarian Grand Prix,Hungaroring,Red Bull,2023-07-23,1,24,21862,87442,9,3,3,156.0,411.0,2922.0,245.0,24.0,70,46,0.34285714285714286,0.527,2.461,0.9438126815652077,6,0,Undercut
7024,1109,840,117,11,2023,11,Hungarian Grand Prix,Hungaroring,Aston Martin,2023-07-23,2,34,22403,87872,14,9,10,44.0,181.0,3262.0,768.0,25.0,70,36,0.4857142857142857,8.365,0.538,0.7569756244545547,5,0,Standard
7036,1109,855,51,11,2023,11,Hungarian Grand Prix,Hungaroring,Alfa Romeo,2023-07-23,2,38,22853,88435,5,14,16,4.0,9.0,4692.0,2256.3333333333285,28.0,70,32,0.5428571428571428,1.733,3.285,0.5992705089828668,-9,0,Standard
7037,1109,857,1,11,2023,11,Hungarian Grand Prix,Hungaroring,McLaren,2023-07-23,1,18,21171,87253,4,2,5,17.0,59.0,2524.0,228.0,18.0,70,52,0.2571428571428571,11.419,9.758,0.17347586182594088,2,0,Standard
7046,1110,807,210,13,2023,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Haas F1 Team,2023-07-30,1,12,24571,119370,0,12,18,9.0,11.0,5108.0,497.0,12.0,44,32,0.2727272727272727,1.972,0.652,0.9418006315604235,-12,0,Standard
7052,1110,822,51,13,2023,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Alfa Romeo,2023-07-30,1,6,23362,120115,13,16,12,5.0,9.0,5281.0,500.6666666666715,6.0,44,38,0.13636363636363635,0.914,11.78,0.6007133010532719,-3,0,Undercut
7053,1110,822,51,13,2023,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Alfa Romeo,2023-07-30,2,24,23786,118044,13,11,12,5.0,9.0,5125.0,3045.3333333333285,18.0,44,20,0.5454545454545454,1.926,0.941,0.8569618510235122,2,0,Standard
7055,1110,825,210,13,2023,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Haas F1 Team,2023-07-30,2,25,23572,118299,16,9,15,2.0,11.0,6765.0,3744.3333333333285,20.0,44,19,0.5681818181818182,2.651,2.256,0.5810228694370025,7,0,Standard
7064,1110,844,6,13,2023,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Ferrari,2023-07-30,2,28,23148,115953,1,3,3,80.0,167.0,4236.0,60.33333333332848,15.0,44,16,0.6363636363636364,10.573,15.234,0.1480071316369052,-2,0,Standard
7068,1110,848,3,13,2023,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Williams,2023-07-30,1,7,25015,118541,15,9,14,11.0,11.0,4634.0,1081.6666666666715,7.0,44,37,0.1590909090909091,1.887,1.133,0.8152035792308863,6,0,Standard
7071,1110,852,213,13,2023,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,AlphaTauri,2023-07-30,1,9,22610,118292,11,6,10,2.0,2.0,4613.0,159.66666666667152,9.0,44,35,0.20454545454545456,8.785,0.548,0.7481920727158454,5,0,Standard
7084,1111,4,117,39,2023,13,Dutch Grand Prix,Circuit Park Zandvoort,Aston Martin,2023-08-27,2,10,20109,88333,5,5,2,149.0,196.0,5151.0,572.3333333333285,8.0,72,62,0.1388888888888889,1.538,5.135,0.5570102173129796,0,0,Undercut
7103,1111,822,51,39,2023,13,Dutch Grand Prix,Circuit Park Zandvoort,Alfa Romeo,2023-08-27,5,64,32518,2513847,18,15,14,5.0,9.0,2439149.0,27032.33333333333,1.0,72,8,0.8888888888888888,3.306,5.794,0.37942278787285466,3,1,Emergency
7108,1111,825,210,39,2023,13,Dutch Grand Prix,Circuit Park Zandvoort,Haas F1 Team,2023-08-27,5,63,2394733,145291,0,17,16,2.0,11.0,69802.0,19163.33333333333,3.0,72,9,0.875,5.429,,,-17,1,Emergency
7109,1111,825,210,39,2023,13,Dutch Grand Prix,Circuit Park Zandvoort,Haas F1 Team,2023-08-27,6,64,30628,2504065,0,17,16,2.0,11.0,2428576.0,37829.0,1.0,72,8,0.8888888888888888,3.847,,,-17,1,Emergency
7119,1111,832,6,39,2023,13,Dutch Grand Prix,Circuit Park Zandvoort,Ferrari,2023-08-27,4,60,19838,81844,6,5,5,92.0,191.0,6910.0,318.0,19.0,72,12,0.8333333333333334,1.258,0.365,1.1754705288806262,1,0,Standard
7125,1111,839,214,39,2023,13,Dutch Grand Prix,Circuit Park Zandvoort,Alpine F1 Team,2023-08-27,5,63,2432201,121555,16,11,10,35.0,57.0,46985.0,18722.33333333333,2.0,72,9,0.875,4.555,20.296,0.22697517685652863,5,1,Emergency
7127,1111,840,117,39,2023,13,Dutch Grand Prix,Circuit Park Zandvoort,Aston Martin,2023-08-27,1,4,20036,114041,11,18,11,47.0,196.0,16967.0,9374.333333333328,4.0,72,68,0.05555555555555555,3.441,2.078,0.5500608000440108,-7,0,Standard
7129,1111,840,117,39,2023,13,Dutch Grand Prix,Circuit Park Zandvoort,Aston Martin,2023-08-27,3,16,19653,113704,11,19,11,47.0,196.0,36119.0,723.3333333333285,7.0,72,56,0.2222222222222222,22.535,,,-8,1,Standard
7188,1112,832,6,14,2023,14,Italian Grand Prix,Autodromo Nazionale di Monza,Ferrari,2023-09-03,1,19,25183,91912,1,4,3,102.0,201.0,5936.0,1542.6666666666715,19.0,51,32,0.37254901960784315,2.787,3.98,0.464864475064239,-3,0,Standard
7195,1112,847,131,14,2023,14,Italian Grand Prix,Autodromo Nazionale di Monza,Mercedes,2023-09-03,1,19,24215,91885,4,5,5,99.0,255.0,5709.0,1295.3333333333285,19.0,51,32,0.37254901960784315,3.98,2.909,0.4566231156398426,-1,0,Standard
7196,1112,848,3,14,2023,14,Italian Grand Prix,Autodromo Nazionale di Monza,Williams,2023-09-03,1,15,24538,92301,6,9,7,15.0,15.0,5723.0,1066.0,15.0,51,36,0.29411764705882354,2.451,0.469,0.9705062748556619,-3,0,Standard
7200,1112,857,1,14,2023,14,Italian Grand Prix,Autodromo Nazionale di Monza,McLaren,2023-09-03,2,41,31799,94520,7,10,12,36.0,111.0,8388.0,923.0,18.0,51,10,0.803921568627451,2.768,11.644,0.34448167723536116,-3,0,Standard
7224,1113,855,51,15,2023,15,Singapore Grand Prix,Marina Bay Street Circuit,Alfa Romeo,2023-09-17,2,20,30637,136694,0,17,12,4.0,10.0,36825.0,1027.6666666666715,18.0,62,42,0.3225806451612903,27.481,83.367,0.04696410240560318,-17,1,Emergency
7235,1114,807,210,22,2023,16,Japanese Grand Prix,Suzuka Circuit,Haas F1 Team,2023-09-24,3,37,23338,101420,18,11,14,9.0,12.0,3098.0,894.6666666666715,16.0,53,16,0.6981132075471698,7.801,1.348,0.5395178300746759,7,0,Standard
7239,1114,815,9,22,2023,16,Japanese Grand Prix,Suzuka Circuit,Red Bull,2023-09-24,4,14,30651,2588523,5,19,19,223.0,597.0,2488819.0,43705.0,1.0,53,39,0.2641509433962264,180.0,,,-14,1,Emergency
7254,1114,844,6,22,2023,16,Japanese Grand Prix,Suzuka Circuit,Ferrari,2023-09-24,2,34,22926,101129,4,5,4,123.0,265.0,3249.0,871.0,17.0,53,19,0.6415094339622641,0.521,5.407,0.8135414842021799,-1,0,Standard
7262,1114,855,51,22,2023,16,Japanese Grand Prix,Suzuka Circuit,Alfa Romeo,2023-09-24,1,1,41041,150466,19,18,13,4.0,10.0,0.0,0.0,1.0,53,52,0.018867924528301886,4.611,11.347,0.25921268484510973,1,0,Standard
7291,1115,839,214,78,2023,17,Qatar Grand Prix,Losail International Circuit,Alpine F1 Team,2023-10-08,2,25,28969,92909,8,9,7,38.0,84.0,4191.0,200.0,15.0,57,32,0.43859649122807015,0.373,5.448,0.8834189680817033,-1,0,Standard
7302,1115,846,1,78,2023,17,Qatar Grand Prix,Losail International Circuit,McLaren,2023-10-08,1,13,28134,92790,10,2,3,115.0,172.0,3595.0,372.0,13.0,57,44,0.22807017543859648,13.852,3.685,0.2807781710170013,8,0,Standard
7308,1115,847,131,78,2023,17,Qatar Grand Prix,Losail International Circuit,Mercedes,2023-10-08,4,50,28191,89945,2,2,4,115.0,305.0,4175.0,145.66666666667152,18.0,57,7,0.8771929824561403,29.466,4.245,0.22348124465366914,0,0,Standard
7311,1115,848,3,78,2023,17,Qatar Grand Prix,Losail International Circuit,Williams,2023-10-08,3,44,28981,92935,13,9,13,21.0,21.0,5976.0,300.6666666666715,13.0,57,13,0.7719298245614035,0.963,6.628,0.6405203127283159,4,0,Standard
7335,1116,817,213,69,2023,18,United States Grand Prix,Circuit of the Americas,AlphaTauri,2023-10-22,2,47,26513,103929,14,15,15,0.0,5.0,1578.0,1552.3333333333285,24.0,56,9,0.8392857142857143,4.286,3.563,0.40833302860719256,-1,0,Standard
7346,1116,842,214,69,2023,18,United States Grand Prix,Circuit of the Americas,Alpine F1 Team,2023-10-22,1,18,23900,103920,7,5,6,46.0,90.0,1512.0,850.3333333333285,18.0,56,38,0.32142857142857145,2.36,1.718,0.6655366340796804,2,0,Standard
7352,1116,847,131,69,2023,18,United States Grand Prix,Circuit of the Americas,Mercedes,2023-10-22,2,39,23969,102200,5,6,5,132.0,326.0,763.0,786.0,18.0,56,17,0.6964285714285714,2.528,1.442,0.6929471215185501,-1,0,Standard
7365,1117,4,117,32,2023,19,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Aston Martin,2023-10-29,2,34,1229837,132573,13,18,18,183.0,236.0,48888.0,10962.333333333328,5.0,71,37,0.4788732394366197,3.153,,,-5,1,Emergency
7370,1117,822,51,32,2023,19,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Alfa Romeo,2023-10-29,1,31,23638,88264,9,11,15,10.0,16.0,4361.0,2103.3333333333285,31.0,71,40,0.43661971830985913,0.762,4.315,0.7556836443663287,-2,0,Standard
7373,1117,830,9,32,2023,19,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Red Bull,2023-10-29,1,19,22427,86825,3,1,1,466.0,706.0,3607.0,500.6666666666715,19.0,71,52,0.2676056338028169,,1.696,,2,0,Standard
7381,1117,842,214,32,2023,19,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Alpine F1 Team,2023-10-29,1,28,22627,87810,11,6,11,56.0,100.0,3821.0,1001.0,28.0,71,43,0.39436619718309857,2.238,0.167,1.1657306418584366,5,0,Standard
7391,1117,848,3,32,2023,19,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Williams,2023-10-29,2,34,1227980,151150,14,12,9,25.0,26.0,66957.0,8329.333333333328,1.0,71,37,0.4788732394366197,2.473,4.786,0.46076647375751056,2,1,Emergency
7392,1117,852,213,32,2023,19,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,AlphaTauri,2023-10-29,1,9,30121,88908,18,17,12,8.0,10.0,4878.0,591.3333333333285,9.0,71,62,0.1267605633802817,0.472,0.243,1.4838530553709468,1,0,Undercut
7402,1118,1,131,18,2023,20,São Paulo Grand Prix,Autódromo José Carlos Pace,Mercedes,2023-11-05,3,18,23571,82182,5,9,8,220.0,371.0,5708.0,722.3333333333285,16.0,71,53,0.2535211267605634,0.458,5.413,0.8418043168059051,-4,0,Undercut
